"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID31_CampusCourseFeesResKey","UID4_CoursesOnCampusResKey","E525_CampusSuburb","E644_CampusCountryCode","E559_CampusPostcode","Campuses_E609_EffectiveFromDate","UID5_CoursesResKey","E307_CourseCode","E536_CourseFeesCode","E495_IndicativeStudentContributionCSP","E496_IndicativeTuitionFeeDomesticFP","E609_EffectiveFromDate"
35,1055,"HEP",18692,21588,"ALBANY",1101,"6330","01/01/1999",115764,"918501",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",25915,37230,"BUNBURY",1101,"6230","01/01/1999",84346,"908501",0,"NULL","NULL","01/01/2014"
35,1055,"HEP",25972,37287,"CRAWLEY",1101,"6009","01/01/1999",59485,"906601",0,"NULL","NULL","01/01/2010"
35,1055,"HEP",25974,37289,"CRAWLEY",1101,"6009","01/01/1999",91325,"906702",0,"NULL","NULL","01/01/2015"
35,1055,"HEP",26000,37321,"CRAWLEY",1101,"6009","01/01/1999",12694,"906202",0,"NULL","NULL","01/01/2012"
35,1055,"HEP",26063,37387,"KALGOORLIE",1101,"6433","01/01/1999",12785,"901102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26098,37421,"CRAWLEY",1101,"6009","01/01/1999",52316,"611602",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",33214,39093,"CRAWLEY",1101,"6009","01/01/1999",129588,"315202",1,"4271.00","NULL","01/01/2021"
35,1055,"HEP",38457,39093,"CRAWLEY",1101,"6009","01/01/1999",129588,"315202",1,"3985.00","NULL","01/11/2021"
35,1055,"HEP",65459,39093,"CRAWLEY",1101,"6009","01/01/1999",129588,"315202",1,"4124.00","NULL","01/11/2022"
35,1055,"HEP",33298,39191,"CRAWLEY",1101,"6009","01/01/1999",117216,"BP0014",1,"11504.00","NULL","01/01/2021"
35,1055,"HEP",38466,39191,"CRAWLEY",1101,"6009","01/01/1999",117216,"BP0014",1,"11945.00","NULL","01/11/2021"
35,1055,"HEP",65464,39191,"CRAWLEY",1101,"6009","01/01/1999",117216,"BP0014",1,"12352.00","NULL","01/11/2022"
35,1055,"HEP",25871,37183,"CRAWLEY",1101,"6009","01/01/1999",58011,"423101",0,"NULL","NULL","01/01/2009"
35,1055,"HEP",25919,37234,"GERALDTON",1101,"6530","01/01/1999",75111,"912301",0,"NULL","NULL","01/01/2011"
35,1055,"HEP",25936,37251,"CRAWLEY",1101,"6009","01/01/1999",52605,"610201",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25985,37300,"CRAWLEY",1101,"6009","01/01/1999",130350,"CM0081",1,"8792.00","NULL","01/01/2021"
35,1055,"HEP",26012,37334,"CRAWLEY",1101,"6009","01/01/1999",11505,"509103",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",26028,37351,"CRAWLEY",1101,"6009","01/01/1999",130357,"CM0051",1,"8792.00","NULL","01/01/2021"
35,1055,"HEP",26077,37400,"BUSSELTON",1101,"6280","01/01/1999",12785,"901102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26079,37402,"CRAWLEY",1101,"6009","01/01/1999",10867,"503701",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",32532,38402,"CRAWLEY",1101,"6009","01/01/1999",98753,"725204",1,"6791.00","NULL","01/07/2016"
35,1055,"HEP",38513,42129,"CRAWLEY",1101,"6009","01/01/1999",79068,"615502",1,"7700.00","NULL","01/01/2018"
35,1055,"HEP",38583,42129,"CRAWLEY",1101,"6009","01/01/1999",79068,"615502",1,"8257.00","NULL","01/11/2021"
35,1055,"HEP",65533,42129,"CRAWLEY",1101,"6009","01/01/1999",79068,"615502",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",38530,42146,"CRAWLEY",1101,"6009","01/01/1999",99289,"425801",2,"NULL","24400.00","01/01/2017"
35,1055,"HEP",25840,37152,"CRAWLEY",1101,"6009","01/01/1999",91224,"308103",0,"NULL","NULL","01/01/2015"
35,1055,"HEP",25851,37163,"CRAWLEY",1101,"6009","01/01/1999",46703,"112802",0,"NULL","NULL","01/01/2012"
35,1055,"HEP",38475,37163,"CRAWLEY",1101,"6009","01/01/1999",46703,"112802",2,"NULL","15631.00","01/11/2021"
35,1055,"HEP",65626,37163,"CRAWLEY",1101,"6009","01/01/1999",46703,"112802",2,"NULL","15631.00","01/11/2022"
35,1055,"HEP",25875,37188,"CRAWLEY",1101,"6009","01/01/1999",129590,"533902",3,"14500.00","23400.00","01/01/2021"
35,1055,"HEP",38472,37188,"CRAWLEY",1101,"6009","01/01/1999",129590,"533902",3,"14630.00","23751.00","01/11/2021"
35,1055,"HEP",65611,37188,"CRAWLEY",1101,"6009","01/01/1999",129590,"533902",3,"15142.00","24200.00","01/11/2022"
35,1055,"HEP",25941,37256,"BUSSELTON",1101,"6280","01/01/1999",58934,"901601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25973,37288,"CRAWLEY",1101,"6009","01/01/1999",130348,"CM0111",1,"8792.00","NULL","01/01/2021"
35,1055,"HEP",25980,37295,"CRAWLEY",1101,"6009","01/01/1999",59497,"906901",0,"NULL","NULL","01/01/2010"
35,1055,"HEP",26115,37438,"HONG KONG ARTS",6102,"NULL","01/01/1999",9287,"101102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",32547,38417,"CRAWLEY",1101,"6009","01/01/1999",11636,"7000P3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",38534,42150,"ALBANY",1101,"6330","01/01/1999",101246,"DU0011",1,"8168.00","NULL","01/01/2012"
35,1055,"HEP",25918,37233,"KARRATHA",1101,"6714","01/01/1999",12680,"9000N3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",65588,37233,"KARRATHA",1101,"6714","01/01/1999",12680,"9000N3",2,"NULL","20770.00","01/11/2022"
35,1055,"HEP",25933,37248,"KUNUNURRA",1101,"6743","01/01/1999",58934,"901601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25969,37284,"ESPERANCE",1101,"6450","01/01/1999",115764,"918501",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",25984,37299,"CRAWLEY",1101,"6009","01/01/1999",71620,"908202",0,"NULL","NULL","01/04/2010"
35,1055,"HEP",25998,37318,"SOUTH HEDLAND",1101,"6722","01/01/1999",115764,"918501",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",26059,37382,"ALBANY",1101,"6330","01/01/1999",9287,"101102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26110,37433,"CRAWLEY",1101,"6009","01/01/1999",8949,"000302",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",32550,38420,"CRAWLEY",1101,"6009","01/01/1999",116949,"003101",0,"NULL","NULL","01/05/2020"
35,1055,"HEP",65451,38420,"CRAWLEY",1101,"6009","01/01/1999",116949,"003101",2,"NULL","8796.00","01/11/2022"
35,1055,"HEP",38497,42113,"ALBANY",1101,"6330","01/01/1999",130417,"BP0022",1,"12162.00","NULL","01/01/2021"
35,1055,"HEP",38590,42113,"ALBANY",1101,"6330","01/01/1999",130417,"BP0022",1,"12801.00","NULL","01/11/2021"
35,1055,"HEP",65491,42113,"ALBANY",1101,"6330","01/01/1999",130417,"BP0022",1,"13492.00","NULL","01/11/2022"
35,1055,"HEP",25804,37107,"CRAWLEY",1101,"6009","01/01/1999",10815,"501103",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25805,37108,"SINGAPORE LIFE",5205,"NULL","01/01/1999",10815,"501103",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25844,37157,"CRAWLEY",1101,"6009","01/01/1999",115771,"122501",0,"NULL","NULL","01/01/2020"
35,1055,"HEP",25880,37193,"CRAWLEY",1101,"6009","01/01/1999",103597,"503801",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25894,37207,"KUNUNURRA",1101,"6743","01/01/1999",12680,"9000N3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",65585,37207,"KUNUNURRA",1101,"6743","01/01/1999",12680,"9000N3",2,"NULL","20770.00","01/11/2022"
35,1055,"HEP",25911,37225,"CRAWLEY",1101,"6009","01/01/1999",12680,"9000N3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",65587,37225,"CRAWLEY",1101,"6009","01/01/1999",12680,"9000N3",2,"NULL","20770.00","01/11/2022"
35,1055,"HEP",26053,37376,"CRAWLEY",1101,"6009","01/01/1999",10154,"257402",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26085,37408,"HONG KONG ARTS",6102,"NULL","01/01/1999",9930,"111002",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26121,37444,"NARROGIN",1101,"6312","01/01/1999",12785,"901102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",38507,42123,"ALBANY",1101,"6330","01/01/1999",117121,"BP0044",1,"8792.00","NULL","01/01/2021"
35,1055,"HEP",38581,42123,"ALBANY",1101,"6330","01/01/1999",117121,"BP0044",1,"9050.00","NULL","01/11/2021"
35,1055,"HEP",25878,37191,"CRAWLEY",1101,"6009","01/01/1999",102703,"535402",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25927,37242,"BROOME",1101,"6725","01/01/1999",58934,"901601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25945,37260,"SINGAPORE LIFE",5205,"NULL","01/01/1999",11985,"701002",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",26003,37324,"CRAWLEY",1101,"6009","01/01/1999",91257,"926101",0,"NULL","NULL","01/01/2016"
35,1055,"HEP",26006,37327,"KALGOORLIE",1101,"6433","01/01/1999",84346,"908501",0,"NULL","NULL","01/01/2014"
35,1055,"HEP",26037,37360,"CRAWLEY",1101,"6009","01/01/1999",116950,"252501",0,"NULL","NULL","01/01/2020"
35,1055,"HEP",26101,37424,"SOUTH HEDLAND",1101,"6722","01/01/1999",12785,"901102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26139,37460,"KALGOORLIE",1101,"6433","01/01/1999",79002,"007101GH",0,"NULL","NULL","01/07/2012"
35,1055,"HEP",38506,42121,"CRAWLEY",1101,"6009","01/01/1999",93793,"913402",3,"4500.00","21800.00","01/01/2015"
35,1055,"HEP",38562,42121,"CRAWLEY",1101,"6009","01/01/1999",93793,"913402",3,"4797.00","22127.00","01/11/2021"
35,1055,"HEP",65495,42121,"CRAWLEY",1101,"6009","01/01/1999",93793,"913402",1,"5793.00","NULL","01/11/2022"
35,1055,"HEP",38505,42122,"CRAWLEY",1101,"6009","01/01/1999",92594,"625102",3,"6954.00","31000.00","01/01/2016"
35,1055,"HEP",38573,42122,"CRAWLEY",1101,"6009","01/01/1999",92594,"625102",3,"7945.00","31465.00","01/11/2021"
35,1055,"HEP",38602,42146,"CRAWLEY",1101,"6009","01/01/1999",99289,"425801",2,"NULL","24766.00","01/11/2021"
35,1055,"HEP",65531,42146,"CRAWLEY",1101,"6009","01/01/1999",99289,"425801",2,"NULL","25172.00","01/11/2022"
35,1055,"HEP",38547,42163,"CRAWLEY",1101,"6009","01/01/1999",92452,"435201",2,"NULL","39800.00","01/01/2015"
35,1055,"HEP",38614,42163,"CRAWLEY",1101,"6009","01/01/1999",92452,"435201",2,"NULL","40397.00","01/11/2021"
35,1055,"HEP",65511,42163,"CRAWLEY",1101,"6009","01/01/1999",92452,"435201",2,"NULL","41006.00","01/11/2022"
35,1055,"HEP",38549,42165,"CRAWLEY",1101,"6009","01/01/1999",93699,"535602",1,"7635.00","NULL","01/01/2015"
35,1055,"HEP",38595,42165,"CRAWLEY",1101,"6009","01/01/1999",93699,"535602",1,"7988.00","NULL","01/11/2021"
35,1055,"HEP",65528,42165,"CRAWLEY",1101,"6009","01/01/1999",93699,"535602",1,"8104.00","NULL","01/11/2022"
35,1055,"HEP",38627,42182,"CRAWLEY",1101,"6009","01/01/1999",59686,"252102",3,"7700.00","24400.00","01/01/2009"
35,1055,"HEP",38643,42182,"CRAWLEY",1101,"6009","01/01/1999",59686,"252102",3,"8021.00","24766.00","01/11/2021"
35,1055,"HEP",65544,42182,"CRAWLEY",1101,"6009","01/01/1999",59686,"252102",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",52323,45454,"CRAWLEY",1101,"6009","01/01/1999",91408,"412601",2,"NULL","32100.00","01/01/2016"
35,1055,"HEP",52325,45454,"CRAWLEY",1101,"6009","01/01/1999",91408,"412601",2,"NULL","32581.50","01/11/2021"
35,1055,"HEP",18689,21585,"ALBANY",1101,"6330","01/01/1999",52605,"610201",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25824,37136,"CRAWLEY",1101,"6009","01/01/1999",8924,"0009P1",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",25849,37161,"CRAWLEY",1101,"6009","01/01/1999",46679,"257601",0,"NULL","NULL","01/01/2007"
35,1055,"HEP",25932,37247,"ESPERANCE",1101,"6450","01/01/1999",12680,"9000N3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",65618,37247,"ESPERANCE",1101,"6450","01/01/1999",12680,"9000N3",2,"NULL","20770.00","01/11/2022"
35,1055,"HEP",25957,37272,"CRAWLEY",1101,"6009","01/01/1999",115764,"918501",1,"11297.00","NULL","01/01/2021"
35,1055,"HEP",38483,37272,"CRAWLEY",1101,"6009","01/01/1999",115764,"918501",1,"11401.00","NULL","01/11/2021"
35,1055,"HEP",65617,37272,"CRAWLEY",1101,"6009","01/01/1999",115764,"918501",1,"11800.00","NULL","01/11/2022"
35,1055,"HEP",25989,37304,"NORTHAM",1101,"6401","01/01/1999",84346,"908501",0,"NULL","NULL","01/01/2014"
35,1055,"HEP",26024,37347,"CRAWLEY",1101,"6009","01/01/1999",115768,"CU0051",0,"NULL","NULL","01/01/2020"
35,1055,"HEP",26049,37372,"ALBANY",1101,"6330","01/01/1999",52588,"211402",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26099,37422,"ALBANY",1101,"6330","01/01/1999",10502,"401202",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26106,37429,"CRAWLEY",1101,"6009","01/01/1999",63693,"907102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",18694,21590,"ALBANY",1101,"6330","01/01/1999",117181,"CU0062",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",25854,37166,"CRAWLEY",1101,"6009","01/01/1999",75088,"316701",0,"NULL","NULL","01/01/2012"
35,1055,"HEP",26043,37366,"CRAWLEY",1101,"6009","01/01/1999",9735,"203601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",65708,37366,"CRAWLEY",1101,"6009","01/01/1999",9735,"203601",2,"NULL","39234.00","01/11/2022"
35,1055,"HEP",26045,37368,"CRAWLEY",1101,"6009","01/01/1999",9744,"204901",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",32549,38419,"SINGAPORE ARTS",5205,"NULL","01/01/1999",58256,"1000U3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",33210,39089,"CRAWLEY",1101,"6009","01/01/1999",130405,"115503",1,"14500.00","NULL","01/01/2021"
35,1055,"HEP",38448,39089,"CRAWLEY",1101,"6009","01/01/1999",130405,"115503",1,"14630.00","NULL","01/11/2021"
35,1055,"HEP",65463,39089,"CRAWLEY",1101,"6009","01/01/1999",130405,"115503",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",38498,42114,"CRAWLEY",1101,"6009","01/01/1999",101396,"735501",3,"14500.00","24400.00","01/01/2017"
35,1055,"HEP",38565,42114,"CRAWLEY",1101,"6009","01/01/1999",101396,"735501",3,"14402.00","24766.00","01/11/2021"
35,1055,"HEP",65477,42114,"CRAWLEY",1101,"6009","01/01/1999",101396,"735501",3,"15049.00","25172.00","01/11/2022"
35,1055,"HEP",38625,42180,"CRAWLEY",1101,"6009","01/01/1999",59871,"302501",2,"NULL","23000.00","01/01/2010"
35,1055,"HEP",35992,41297,"CRAWLEY",1101,"6009","01/01/1999",91409,"735301",3,"10900.00","28600.00","01/01/2016"
35,1055,"HEP",38492,42110,"CRAWLEY",1101,"6009","01/01/1999",115766,"BH0022",1,"14500.00","NULL","01/01/2020"
35,1055,"HEP",38570,42110,"CRAWLEY",1101,"6009","01/01/1999",115766,"BH0022",1,"14630.00","NULL","01/11/2021"
35,1055,"HEP",65496,42110,"CRAWLEY",1101,"6009","01/01/1999",115766,"BH0022",1,"13492.00","NULL","01/11/2022"
35,1055,"HEP",38553,42169,"CRAWLEY",1101,"6009","01/01/1999",78946,"535801",3,"13060.00","24400.00","01/01/2013"
35,1055,"HEP",38609,42169,"CRAWLEY",1101,"6009","01/01/1999",78946,"535801",3,"14630.00","24766.00","01/11/2021"
35,1055,"HEP",65532,42169,"CRAWLEY",1101,"6009","01/01/1999",78946,"535801",3,"15049.00","25172.00","01/11/2022"
35,1055,"HEP",38663,42199,"CRAWLEY",1101,"6009","01/01/1999",98714,"125402",3,"14500.00","23400.00","01/01/2017"
35,1055,"HEP",38673,42199,"CRAWLEY",1101,"6009","01/01/1999",98714,"125402",3,"14630.00","23751.00","01/11/2021"
35,1055,"HEP",65615,42199,"CRAWLEY",1101,"6009","01/01/1999",98714,"125402",1,"15142.00","NULL","01/11/2022"
35,1055,"HEP",43940,43180,"CRAWLEY",1101,"6009","01/01/1999",130351,"CM0102",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65696,43180,"CRAWLEY",1101,"6009","01/01/1999",130351,"CM0102",1,"9278.00","NULL","01/11/2022"
35,1055,"HEP",38619,42175,"CRAWLEY",1101,"6009","01/01/1999",92426,"215201",3,"14500.00","32800.00","01/01/2015"
35,1055,"HEP",38628,42175,"CRAWLEY",1101,"6009","01/01/1999",92426,"215201",3,"14630.00","33292.00","01/11/2021"
35,1055,"HEP",65547,42175,"CRAWLEY",1101,"6009","01/01/1999",92426,"215201",1,"15142.00","NULL","01/11/2022"
35,1055,"HEP",38647,42193,"CRAWLEY",1101,"6009","01/01/1999",91180,"412801",3,"13420.00","32100.00","01/01/2016"
35,1055,"HEP",38651,42193,"CRAWLEY",1101,"6009","01/01/1999",91180,"412801",3,"11410.00","32581.50","01/11/2021"
35,1055,"HEP",65553,42193,"CRAWLEY",1101,"6009","01/01/1999",91180,"412801",1,"14040.00","NULL","01/11/2022"
35,1055,"HEP",43944,43186,"CRAWLEY",1101,"6009","01/01/1999",131333,"CM0142",1,"9812.00","NULL","01/01/2022"
35,1055,"HEP",65628,43186,"CRAWLEY",1101,"6009","01/01/1999",131333,"CM0142",1,"10155.00","NULL","01/11/2022"
35,1055,"HEP",43976,43222,"CRAWLEY",1101,"6009","01/01/1999",129605,"CB0041",1,"8257.00","NULL","01/01/2022"
35,1055,"HEP",65663,43222,"CRAWLEY",1101,"6009","01/01/1999",129605,"CB0041",1,"7495.00","NULL","01/11/2022"
35,1055,"HEP",52284,45433,"CRAWLEY",1101,"6009","01/01/1999",92596,"925101",2,"NULL","35500.00","01/01/2015"
35,1055,"HEP",52289,45433,"CRAWLEY",1101,"6009","01/01/1999",92596,"925101",2,"NULL","36032.50","01/11/2021"
35,1055,"HEP",65498,45433,"CRAWLEY",1101,"6009","01/01/1999",92596,"925101",2,"NULL","36540.00","01/11/2022"
35,1055,"HEP",18686,21582,"ALBANY",1101,"6330","01/01/1999",12680,"9000N3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",65583,21582,"ALBANY",1101,"6330","01/01/1999",12680,"9000N3",2,"NULL","20770.00","01/11/2022"
35,1055,"HEP",25831,37143,"CRAWLEY",1101,"6009","01/01/1999",103596,"018901",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25846,37158,"CRAWLEY",1101,"6009","01/01/1999",46509,"315101",0,"NULL","NULL","01/01/2006"
35,1055,"HEP",25877,37190,"CRAWLEY",1101,"6009","01/01/1999",103477,"408303",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25961,37276,"DERBY",1101,"6728","01/01/1999",58934,"901601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25992,37308,"KARRATHA",1101,"6714","01/01/1999",58934,"901601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26018,37340,"CRAWLEY",1101,"6009","01/01/1999",130363,"BP0212",1,"3700.00","NULL","01/01/2021"
35,1055,"HEP",38493,37340,"CRAWLEY",1101,"6009","01/01/1999",130363,"BP0212",1,"7728.00","NULL","01/11/2021"
35,1055,"HEP",65602,37340,"CRAWLEY",1101,"6009","01/01/1999",130363,"BP0212",1,"12352.00","NULL","01/11/2022"
35,1055,"HEP",26035,37358,"CRAWLEY",1101,"6009","01/01/1999",93109,"107204",0,"NULL","NULL","01/07/2014"
35,1055,"HEP",26105,37425,"BROOME",1101,"6725","01/01/1999",12785,"901102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",35963,41252,"CRAWLEY",1101,"6009","01/01/1999",97662,"525104",3,"8792.00","24400.00","01/01/2016"
35,1055,"HEP",25862,37174,"CRAWLEY",1101,"6009","01/01/1999",97651,"203702",0,"NULL","NULL","01/01/2016"
35,1055,"HEP",25896,37209,"CRAWLEY",1101,"6009","01/01/1999",98136,"211506",0,"NULL","NULL","03/01/2013"
35,1055,"HEP",25962,37277,"CRAWLEY",1101,"6009","01/01/1999",58934,"901601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",32543,38413,"CRAWLEY",1101,"6009","01/01/1999",12633,"9000U3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",38712,38413,"CRAWLEY",1101,"6009","01/01/1999",12633,"9000U3",1,"11401.00","NULL","01/11/2021"
35,1055,"HEP",65630,38413,"CRAWLEY",1101,"6009","01/01/1999",12633,"9000U3",1,"11627.00","NULL","01/11/2022"
35,1055,"HEP",33216,39095,"CRAWLEY",1101,"6009","01/01/1999",130408,"255302",3,"7700.00","24400.00","01/01/2021"
35,1055,"HEP",38449,39095,"CRAWLEY",1101,"6009","01/01/1999",130408,"255302",3,"8224.00","24766.00","01/11/2021"
35,1055,"HEP",65450,39095,"CRAWLEY",1101,"6009","01/01/1999",130408,"255302",1,"8514.00","NULL","01/11/2022"
35,1055,"HEP",33217,39096,"CRAWLEY",1101,"6009","01/01/1999",117217,"255203",1,"7752.00","NULL","01/01/2021"
35,1055,"HEP",38450,39096,"CRAWLEY",1101,"6009","01/01/1999",117217,"255203",1,"8119.00","NULL","01/11/2021"
35,1055,"HEP",65457,39096,"CRAWLEY",1101,"6009","01/01/1999",117217,"255203",1,"8448.00","NULL","01/11/2022"
35,1055,"HEP",38538,42154,"CRAWLEY",1101,"6009","01/01/1999",97600,"515803",3,"14500.00","24400.00","01/01/2016"
35,1055,"HEP",25825,37137,"CRAWLEY",1101,"6009","01/01/1999",106855,"008404",0,"NULL","NULL","01/07/2018"
35,1055,"HEP",25857,37169,"CRAWLEY",1101,"6009","01/01/1999",61262,"317002",0,"NULL","NULL","01/01/2009"
35,1055,"HEP",25922,37237,"CRAWLEY",1101,"6009","01/01/1999",10945,"5011H3",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25924,37239,"CRAWLEY",1101,"6009","01/01/1999",103460,"DA0021",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25954,37269,"GERALDTON",1101,"6530","01/01/1999",58934,"901601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25965,37280,"CRAWLEY",1101,"6009","01/01/1999",129616,"904401",0,"NULL","NULL","01/01/2020"
35,1055,"HEP",44921,37280,"CRAWLEY",1101,"6009","01/01/1999",129616,"904401",0,"NULL","NULL","01/11/2021"
35,1055,"HEP",65580,37280,"CRAWLEY",1101,"6009","01/01/1999",129616,"904401",2,"NULL","82113.50","01/11/2022"
35,1055,"HEP",25988,37303,"CRAWLEY",1101,"6009","01/01/1999",130347,"CM0131",1,"8792.00","NULL","01/01/2021"
35,1055,"HEP",26023,37346,"CRAWLEY",1101,"6009","01/01/1999",129618,"CU0042",1,"10100.00","NULL","01/01/2021"
35,1055,"HEP",26050,37373,"CRAWLEY",1101,"6009","01/01/1999",10353,"313502",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26082,37405,"CRAWLEY",1101,"6009","01/01/1999",9930,"111002",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26089,37412,"ALBANY",1101,"6330","01/01/1999",11573,"601302",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25901,37214,"CRAWLEY",1101,"6009","01/01/1999",92441,"213101",0,"NULL","NULL","01/01/2015"
35,1055,"HEP",26057,37380,"KUNUNURRA",1101,"6743","01/01/1999",12785,"901102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26123,37446,"ALBANY",1101,"6330","01/01/1999",52423,"411102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26125,37448,"CRAWLEY",1101,"6009","01/01/1999",52633,"411502",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",38535,42151,"CRAWLEY",1101,"6009","01/01/1999",98846,"725304",1,"8264.00","NULL","01/07/2016"
35,1055,"HEP",38610,42151,"CRAWLEY",1101,"6009","01/01/1999",98846,"725304",1,"8293.00","NULL","01/11/2021"
35,1055,"HEP",65508,42151,"CRAWLEY",1101,"6009","01/01/1999",98846,"725304",1,"9318.00","NULL","01/11/2022"
35,1055,"HEP",38634,42183,"CRAWLEY",1101,"6009","01/01/1999",106877,"215601",2,"NULL","38000.00","01/01/2019"
35,1055,"HEP",38646,42183,"CRAWLEY",1101,"6009","01/01/1999",106877,"215601",2,"NULL","38570.00","01/11/2021"
35,1055,"HEP",65555,42183,"CRAWLEY",1101,"6009","01/01/1999",106877,"215601",2,"NULL","39179.00","01/11/2022"
35,1055,"HEP",65723,49303,"CRAWLEY",1101,"6009","01/01/1999",133697,"UWC101",1,"8888.00","NULL","01/01/2022"
35,1055,"HEP",65956,49673,"CRAWLEY",1101,"6009","01/01/1999",132876,"612501",2,"NULL","13200.00","01/01/2023"
35,1055,"HEP",65561,45454,"CRAWLEY",1101,"6009","01/01/1999",91408,"412601",2,"NULL","33089.00","01/11/2022"
35,1055,"HEP",52327,45456,"CRAWLEY",1101,"6009","01/01/1999",91466,"412201",2,"NULL","38500.00","01/01/2016"
35,1055,"HEP",52330,45456,"CRAWLEY",1101,"6009","01/01/1999",91466,"412201",2,"NULL","39077.50","01/11/2021"
35,1055,"HEP",65569,45456,"CRAWLEY",1101,"6009","01/01/1999",91466,"412201",2,"NULL","39686.50","01/11/2022"
35,1055,"HEP",65530,42122,"CRAWLEY",1101,"6009","01/01/1999",92594,"625102",1,"8045.00","NULL","01/11/2022"
35,1055,"HEP",38523,42139,"CRAWLEY",1101,"6009","01/01/1999",130413,"725504",1,"7833.00","NULL","01/01/2021"
35,1055,"HEP",38592,42139,"CRAWLEY",1101,"6009","01/01/1999",130413,"725504",1,"8021.00","NULL","01/11/2021"
35,1055,"HEP",65538,42139,"CRAWLEY",1101,"6009","01/01/1999",130413,"725504",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",38555,42171,"CRAWLEY",1101,"6009","01/01/1999",101245,"545801",3,"11800.00","24400.00","01/01/2013"
35,1055,"HEP",38612,42171,"CRAWLEY",1101,"6009","01/01/1999",101245,"545801",3,"14630.00","24766.00","01/11/2021"
35,1055,"HEP",65534,42171,"CRAWLEY",1101,"6009","01/01/1999",101245,"545801",3,"15142.00","25172.00","01/11/2022"
35,1055,"HEP",38641,42189,"CRAWLEY",1101,"6009","01/01/1999",129589,"325502",1,"3867.00","NULL","01/01/2021"
35,1055,"HEP",38658,42189,"CRAWLEY",1101,"6009","01/01/1999",129589,"325502",1,"4034.00","NULL","01/11/2021"
35,1055,"HEP",65570,42189,"CRAWLEY",1101,"6009","01/01/1999",129589,"325502",1,"4186.00","NULL","01/11/2022"
35,1055,"HEP",52308,45447,"CRAWLEY",1101,"6009","01/01/1999",10160,"3000P3",1,"14500.00","NULL","01/06/2005"
