"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID3_CoursesOfStudyResKey","E533_CourseOfStudyCode","E394_CourseOfStudyName","UID5_CoursesResKey","E307_CourseCode","E308_CourseName","E596_StandardCourseDuration","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",1493,"10710","Master of Arts - Research",9125,"107102HH","Master of Arts - Research [M&D - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",9071,"107101EH","Master of Arts - Research [EC&M - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",9072,"107101HL","Master of Arts - Research [M&D - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",9073,"107102CL","Master of Arts - Research [E&C - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",9074,"107102GH","Master of Arts - Research [L&PS - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",9578,"107103","Master of Arts - Research","2.000","02/07/2013","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",9731,"107103BL","Master of Arts - Research","2.000","02/07/2013","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",130312,"1071001H01","Master of Arts - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",130313,"1071001L01","Master of Arts - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",130314,"1071008L01","Master of Arts - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",130315,"1071009H01","Master of Arts - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",130316,"1071009L01","Master of Arts - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",130317,"1071009L02","Master of Arts - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1493,"10710","Master of Arts - Research",130319,"1071010L01","Master of Arts - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1494,"10720","Master of Music - Research",9658,"107201","Master of Music - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1494,"10720","Master of Music - Research",9553,"107202","Master of Music - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1494,"10720","Master of Music - Research",9530,"107203","Master of Music - Research","1.500","01/01/2006","NULL"
35,1055,"HEP",1495,"10730","Master of Music Education - Research",9579,"107302","Master of Music Education - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1495,"10730","Master of Music Education - Research",9603,"107301","Master of Music Education - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1496,"10740","Master of Philosophy - Research",9554,"107402AL","Master of Philosophy - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1496,"10740","Master of Philosophy - Research",9659,"107402","Master of Philosophy - Research","NULL","01/01/2005","NULL"
35,1055,"HEP",1496,"10740","Master of Philosophy - Research",9732,"107401","Master of Philosophy - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1496,"10740","Master of Philosophy - Research",9531,"107402GH","Master of Philosophy - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1496,"10740","Master of Philosophy - Research",130320,"1074009L02","Master of Philosophy - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1497,"20540","Master of Banking and Finance Law",9604,"205401","Master of Banking and Finance Law","NULL","01/01/2005","NULL"
35,1055,"HEP",1497,"20540","Master of Banking and Finance Law",9580,"205402","Master of Banking and Finance Law","NULL","01/01/2005","NULL"
35,1055,"HEP",1498,"20920","Doctor of Laws",9733,"209201","Doctor of Laws","0.000","01/01/2005","NULL"
35,1055,"HEP",1499,"20810","Doctor of Juridical Science",9660,"208101","Doctor of Juridical Science","NULL","01/01/2005","NULL"
35,1055,"HEP",1499,"20810","Doctor of Juridical Science",9555,"208102","Doctor of Juridical Science","4.000","01/01/2005","NULL"
35,1055,"HEP",1500,"20720","Master of Laws - Research",9605,"207202","Master of Laws - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1500,"20720","Master of Laws - Research",9532,"207201","Master of Laws - Research","NULL","01/01/2005","NULL"
35,1055,"HEP",1501,"20710","Master of Criminal Justice - Research",9581,"207101","Master of Criminal Justice - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1502,"20560","Master of Commercial and Resources Law",9661,"205602","Master of Commercial and Resources Law","1.000","01/01/2005","NULL"
35,1055,"HEP",1502,"20560","Master of Commercial and Resources Law",9734,"205601","Master of Commercial and Resources Law","NULL","01/01/2005","NULL"
35,1055,"HEP",1503,"20520","Master of Laws - Coursework",9556,"205002","Master of Laws - Coursework","1.000","01/01/2005","NULL"
35,1055,"HEP",1503,"20520","Master of Laws - Coursework",9533,"205201","Master of Laws - Coursework","NULL","01/01/2005","NULL"
35,1055,"HEP",1504,"20530","Master of Taxation Studies - Coursework",9582,"205302","Master of Taxation Studies - Coursework","NULL","01/01/2005","NULL"
35,1055,"HEP",1504,"20530","Master of Taxation Studies - Coursework",9606,"205301","Master of Taxation Studies - Coursework","NULL","01/01/2005","NULL"
35,1055,"HEP",1505,"20360","Graduate Diploma in Commercial and Resources Law",9735,"203601","Graduate Diploma in Commercial and Resources Law","0.500","01/01/2005","NULL"
35,1055,"HEP",1506,"20420","Master of Laws - Preliminary",9591,"204201","Master of Laws - Preliminary","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9592,"204901DL","Higher Degree by Research Preliminary [Educ - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9593,"204901HH","Higher Degree by Research Preliminary [M&D - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9616,"204901DH","Higher Degree by Research Preliminary [Educ - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9617,"204901GL","Higher Degree by Research Preliminary [L&PS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9566,"204901BL","Higher Degree by Research Preliminary [AHSS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9567,"204901FL","Higher Degree by Research Preliminary [Law - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9568,"204901IL","Higher Degree by Research Preliminary [N&AS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9744,"204901","Higher Degree by Research Preliminary - Law","1.000","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9745,"204901EH","Higher Degree by Research Preliminary [EC&M - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9746,"204901HL","Higher Degree by Research Preliminary [M&D - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9671,"204901AL","Higher Degree by Research Preliminary [ALVA - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9672,"204901EL","Higher Degree by Research Preliminary [EC&M - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9673,"204901IH","Higher Degree by Research Preliminary [N&AS - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9543,"204901CL","Higher Degree by Research Preliminary [E&C - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1507,"20490","Higher Degree by Research Preliminary - Law",9544,"204901GH","Higher Degree by Research Preliminary [L&PS - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1509,"20510","Master of Criminal Justice - Coursework",9618,"205101","Master of Criminal Justice - Coursework","NULL","01/01/2005","NULL"
35,1055,"HEP",1509,"20510","Master of Criminal Justice - Coursework",9594,"205102","Master of Criminal Justice - Coursework","NULL","01/01/2005","NULL"
35,1055,"HEP",1510,"20340","Graduate Diploma in Banking and Finance Law",9674,"203402","Graduate Diploma in Banking and Finance Law","NULL","01/01/2005","NULL"
35,1055,"HEP",1510,"20340","Graduate Diploma in Banking and Finance Law",9747,"203401","Graduate Diploma in Banking and Finance Law","NULL","01/01/2005","NULL"
35,1055,"HEP",1511,"20330","Graduate Diploma in Taxation Studies",9569,"203301","Graduate Diploma in Taxation Studies","NULL","01/01/2005","NULL"
35,1055,"HEP",1511,"20330","Graduate Diploma in Taxation Studies",9546,"203302","Graduate Diploma in Taxation Studies","NULL","01/01/2005","NULL"
35,1055,"HEP",1512,"20320","Graduate Diploma in Law",9595,"203202","Graduate Diploma in Law","NULL","01/01/2005","NULL"
35,1055,"HEP",1512,"20320","Graduate Diploma in Law",9619,"203201","Graduate Diploma in Law","NULL","01/01/2005","NULL"
35,1055,"HEP",1513,"20310","Graduate Diploma in Criminal Justice",9748,"203101","Graduate Diploma in Criminal Justice","NULL","01/01/2005","NULL"
35,1055,"HEP",1513,"20310","Graduate Diploma in Criminal Justice",9675,"203102","Graduate Diploma in Criminal Justice","NULL","01/01/2005","NULL"
35,1055,"HEP",1514,"20130","Bachelor of Laws - Undergraduate",9570,"201301","Bachelor of Laws - Undergraduate","4.000","01/01/2005","NULL"
35,1055,"HEP",1515,"20140","Bachelor of Laws - Graduate",9702,"201401","Bachelor of Laws - Graduate","NULL","01/01/2005","NULL"
35,1055,"HEP",1516,"20040","Law Bridging Programme (Not for degree)",9620,"200401","Law Bridging Programme (Not for degree)","NULL","01/01/2005","NULL"
35,1055,"HEP",1516,"20040","Law Bridging Programme (Not for degree)",9596,"200402","Law Bridging Programme (Not for degree)","NULL","01/01/2005","NULL"
35,1055,"HEP",1517,"11630","Master of Arts in Australian Literary Studies",9749,"116301","Master of Arts in Australian Literary Studies","NULL","01/01/2005","NULL"
35,1055,"HEP",1518,"20020","Not for Degree (Law), Postgraduate",9676,"200201","Not for Degree (Law), Postgraduate","NULL","01/01/2005","NULL"
35,1055,"HEP",1518,"20020","Not for Degree (Law), Postgraduate",9571,"200202","Not for Degree (Law), Postgraduate","0.000","01/01/2005","NULL"
35,1055,"HEP",1519,"2000P","Cross Institutional (Law) Postgraduate",9703,"2000P2","Not for Degree (Law)","NULL","01/01/2005","NULL"
35,1055,"HEP",1521,"2000N","Non-Award (Law)",9704,"2000N3","Non-Award (Law)","NULL","01/01/2005","NULL"
35,1055,"HEP",1521,"2000N","Non-Award (Law)",9572,"2000N2","Not for Degree (Law)","NULL","01/01/2005","NULL"
35,1055,"HEP",1522,"11520","Master of Applied Maritime Archaeology",9622,"115201","Master of Applied Maritime Archaeology","NULL","01/01/2005","NULL"
35,1055,"HEP",1523,"11510","Master of Arts - Coursework",9598,"115101","Master of Arts - Coursework","NULL","01/01/2005","NULL"
35,1055,"HEP",1523,"11510","Master of Arts - Coursework",9751,"115102","Master of Arts - Coursework","NULL","01/01/2005","NULL"
35,1055,"HEP",1524,"11290","Graduate Certificate in Modern Languages",9678,"102901","Graduate Certificate in Modern Languages","NULL","01/01/2005","NULL"
35,1055,"HEP",1524,"11290","Graduate Certificate in Modern Languages",9705,"113601","Graduate Certificate in Modern Languages (2nd Degree)","NULL","01/01/2008","NULL"
35,1055,"HEP",1524,"11290","Graduate Certificate in Modern Languages",9855,"112901","Graduate Certificate in Modern Languages","0.500","01/01/2005","NULL"
35,1055,"HEP",1525,"11500","Master of Communication Studies (Coursework)",9623,"115001","Master of Communication Studies (Coursework)","NULL","01/01/2005","NULL"
35,1055,"HEP",1526,"11390","Graduate Diploma in Modern Languages",9752,"113901","Graduate Diploma in Modern Languages","1.000","01/01/2005","NULL"
35,1055,"HEP",1526,"11390","Graduate Diploma in Modern Languages",9754,"103901","Graduate Diploma in Modern Languages","NULL","01/01/2005","NULL"
35,1055,"HEP",1527,"11350","Graduate Certificate in Arts (2nd Degree)",9679,"113501","Graduate Certificate in Arts (2nd Degree)","NULL","01/01/2005","NULL"
35,1055,"HEP",1528,"11320","Graduate Diploma in Applied Maritime Archaeology",9692,"113201","Graduate Diploma in Applied Maritime Archaeology","NULL","01/01/2005","NULL"
35,1055,"HEP",1529,"11330","Graduate Diploma in Australian Literary Studies",9869,"113301","Graduate Diploma in Australian Literary Studies","NULL","01/01/2005","NULL"
35,1055,"HEP",1530,"11310","Graduate Diploma in Applied Anthropology",9719,"113101","Graduate Diploma in Applied Anthropology","NULL","01/01/2005","NULL"
35,1055,"HEP",1531,"11300","Graduate Diploma in Communication Studies",9792,"113001","Graduate Diploma in Communication Studies","NULL","01/01/2005","NULL"
35,1055,"HEP",1532,"11270","Graduate Certificate in Social Work",9817,"112702","Graduate Certificate in Social Work","NULL","01/01/2013","NULL"
35,1055,"HEP",1532,"11270","Graduate Certificate in Social Work",9768,"112701","Graduate Certificate in Social Work","NULL","01/01/2005","NULL"
35,1055,"HEP",1533,"11230","Graduate Certificate in Australian Literary Studies",9693,"112301","Graduate Certificate in Australian Literary Studies","NULL","01/01/2005","NULL"
35,1055,"HEP",1534,"11200","Graduate Certificate in Communication Studies",9870,"112001","Graduate Certificate in Communication Studies","NULL","01/01/2005","NULL"
35,1055,"HEP",1535,"11250","Graduate Certificate in Arts",9720,"112501","Graduate Certificate in Arts","0.500","01/01/2005","NULL"
35,1055,"HEP",1536,"11210","Graduate Certificate in Applied Anthropology",9793,"112101","Graduate Certificate in Applied Anthropology","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9794,"107601EH","Master of Arts - Research [EC&M - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9795,"107601HL","Master of Arts - Research [M&D - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9818,"107601BL","Master of Arts - Research [AHSS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9819,"107601FL","Master of Arts - Research [Law - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9820,"107601IL","Master of Arts - Research [N&AS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9847,"107602DH","Master of Arts - Research [Educ - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9848,"107602GL","Master of Arts - Research [L&PS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9871,"107601DH","Master of Arts - Research [Educ - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9872,"107601GL","Master of Arts - Research [L&PS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9873,"107602AL","Master of Arts - Research [ALVA - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9897,"107602CL","Master of Arts - Research [E&C - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9898,"107602GH","Master of Arts - Research [L&PS - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9926,"107602BL","Master of Arts - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9927,"107602FL","Master of Arts - Research [Law - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9928,"107602IL","Master of Arts - Research [N&AS - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",10022,"107602DL","Master of Arts - Research [Educ - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",10023,"107602HH","Master of Arts - Research [M&D - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",10051,"107602EH","Master of Arts - Research [EC&M - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",10052,"107602HL","Master of Arts - Research [M&D - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9721,"107601DL","Master of Arts - Research [Educ - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9722,"107601HH","Master of Arts - Research [M&D - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9694,"107601CL","Master of Arts - Research [E&C - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9695,"107601GH","Master of Arts - Research [L&PS - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9696,"107602","Master of Arts - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9769,"107601AL","Master of Arts - Research [ALVA - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9770,"107601EL","Master of Arts - Research [EC&M - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",9771,"107601IH","Master of Arts - Research [N&AS - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",10224,"107602EL","Master of Arts - Research [EC&M - L]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",10225,"107602IH","Master of Arts - Research [N&AS - H]","NULL","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",130321,"1076009L02","Master of Arts - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1537,"10760","Master of Arts - Research",130318,"1076009L01","Master of Arts - Research","2.000","01/01/2005","31/12/2005"
35,1055,"HEP",1538,"10910","Doctor of Letters",9899,"109101","Doctor of Letters","NULL","01/01/2005","NULL"
35,1055,"HEP",1539,"10920","Doctor of Music",10024,"109202","Doctor of Music","NULL","01/01/2005","NULL"
35,1055,"HEP",1540,"10930","Doctor of Arts",10053,"109301","Doctor of Arts","NULL","01/01/2005","NULL"
35,1055,"HEP",1541,"10970","Doctor of Social Work",9929,"109702","Doctor of Social Work","3.000","01/01/2012","NULL"
35,1055,"HEP",1541,"10970","Doctor of Social Work",10226,"109701","Doctor of Social Work","NULL","01/01/2005","NULL"
35,1055,"HEP",1542,"1112H","Bachelor of Musical Arts (Honours)",9900,"1112H1","Bachelor of Musical Arts (Honours)","NULL","01/01/2005","NULL"
35,1055,"HEP",1543,"11120","Bachelor of Musical Arts",9850,"111201","Bachelor of Musical Arts","NULL","01/01/2005","NULL"
35,1055,"HEP",1543,"11120","Bachelor of Musical Arts",10025,"111202","Bachelor of Musical Arts","NULL","01/01/2005","NULL"
35,1055,"HEP",1544,"1110H","Bachelor of Arts (Communication Studies) (Honours)",10054,"1110H1","Bachelor of Arts (Communication Studies) (Honours)","NULL","01/01/2005","NULL"
35,1055,"HEP",1545,"11100","Bachelor of Arts (Communication Studies)",9930,"111002","Bachelor of Arts (Communication Studies)","3.000","01/01/2005","NULL"
35,1055,"HEP",1545,"11100","Bachelor of Arts (Communication Studies)",10227,"111001","Bachelor of Arts (Communication Studies)","NULL","01/01/2005","NULL"
35,1055,"HEP",1546,"11050","Graduate Diploma in Arts (Advanced)",9901,"110501","Graduate Diploma in Arts (Advanced)","NULL","01/01/2005","NULL"
35,1055,"HEP",1547,"25720","Master of Building Science - Research",9939,"257202","Master of Building Science - Research","2.000","01/01/2005","NULL"
35,1055,"HEP",1547,"25720","Master of Building Science - Research",9968,"257201","Master of Building Science - Research","NULL","01/01/2005","NULL"
35,1055,"HEP",1548,"25710","Master of Architecture - Research",9990,"257101","Master of Architecture - Research","NULL","01/01/2005","NULL"
