"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID3_CoursesOfStudyResKey","E533_CourseOfStudyCode","UID5_CoursesResKey","E307_CourseCode","E394_CourseOfStudyName","UID48_CourseFieldsOfEducationResKey","E461_FieldOfEducationCode","E462_FieldOfEducationSupplementaryCode","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",17155,"10550",43727,"105501","Master of Philosophy (Women's Studies) - Coursework",56470,90313,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17155,"10550",43727,"105501","Master of Philosophy (Women's Studies) - Coursework",56471,90313,0,"01/01/2007","NULL"
35,1055,"HEP",17164,"25410",43795,"254101","Master of Architecture - Preliminary",56575,40101,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17164,"25410",43795,"254101","Master of Architecture - Preliminary",56576,40101,0,"01/01/2007","NULL"
35,1055,"HEP",17184,"50410",44027,"504101EH","Master of Science - Preliminary",56901,39999,0,"01/01/2005","31/12/2006"
35,1055,"HEP",21838,"70180",56563,"701801","Bachelor of Science(Agriculture) and Bachelor of Economics or Commerce",71952,50000,80000,"01/01/2005","NULL"
35,1055,"HEP",21856,"11160",57014,"111601","Bachelor of Music and Bachelor of Education",72439,70100,100101,"01/01/2005","NULL"
35,1055,"HEP",17102,"70430",43591,"704301CL","Master of Science in Horticulture - Preliminary",56258,80300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17102,"70430",43591,"704301CL","Master of Science in Horticulture - Preliminary",56259,80300,0,"01/01/2007","NULL"
35,1055,"HEP",17121,"40420",43677,"404201DH","Master of Economics - Preliminary",56390,90701,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17121,"40420",43677,"404201DH","Master of Economics - Preliminary",56391,90701,0,"01/01/2007","NULL"
35,1055,"HEP",17102,"70430",43741,"704301EL","Master of Science in Horticulture - Preliminary",56492,20100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17102,"70430",43741,"704301EL","Master of Science in Horticulture - Preliminary",56493,20100,0,"01/01/2007","NULL"
35,1055,"HEP",17102,"70430",43742,"704301IH","Master of Science in Horticulture - Preliminary",56494,50100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17102,"70430",43742,"704301IH","Master of Science in Horticulture - Preliminary",56495,50100,0,"01/01/2007","NULL"
35,1055,"HEP",17107,"90910",43760,"909101","Master of Surgery",56519,60103,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17107,"90910",43760,"909101","Master of Surgery",56520,60103,0,"01/01/2007","NULL"
35,1055,"HEP",17193,"50610",43942,"506101IL","Master of Science - Dissertation & Coursework",56784,91901,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17193,"50610",43942,"506101IL","Master of Science - Dissertation & Coursework",56785,91901,0,"01/01/2007","NULL"
35,1055,"HEP",26258,"6113H",63200,"6113H2","Bachelor of Engineering and Bachelor of Arts (Communication Studies) (Ho",79139,30000,100700,"01/01/2009","NULL"
35,1055,"HEP",21425,"X-PROV PG",52765,"5000P1","Cross-Institution Postgraduate",67538,0,0,"01/01/2007","NULL"
35,1055,"HEP",17145,"10350",43837,"103501","Graduate Diploma in Arts",56634,90305,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17145,"10350",43837,"103501","Graduate Diploma in Arts",56635,90305,0,"01/01/2007","NULL"
35,1055,"HEP",17160,"20110",43848,"201101","Bachelor of Jurisprudence",56654,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17160,"20110",43848,"201101","Bachelor of Jurisprudence",56655,90900,0,"01/01/2007","NULL"
35,1055,"HEP",17187,"50440",44007,"504401","Master of Cognitive Science - Preliminary",56875,20101,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17187,"50440",44007,"504401","Master of Cognitive Science - Preliminary",56876,20101,0,"01/01/2007","NULL"
35,1055,"HEP",17174,"30440",44248,"304401","Master of Education in Applied Lingustics - Preliminary",57164,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17174,"30440",44248,"304401","Master of Education in Applied Lingustics - Preliminary",57165,70100,0,"01/01/2007","NULL"
35,1055,"HEP",1472,"00830",8711,"008301CL","Doctor of Philosophy",200918,90305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1472,"00830",8711,"008301CL","Doctor of Philosophy",200919,80300,0,"01/01/2006","NULL"
35,1055,"HEP",1537,"10760",10022,"107602DL","Master of Arts - Research",201240,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1537,"10760",10022,"107602DL","Master of Arts - Research",201241,70100,0,"01/01/2007","NULL"
35,1055,"HEP",1564,"25730",10256,"257302","Master of Environmental Design - Research",201307,40107,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1564,"25730",10256,"257302","Master of Environmental Design - Research",201308,40107,0,"01/01/2006","NULL"
35,1055,"HEP",21425,"X-PROV PG",10454,"400302","Cross-Institution Postgraduate",201366,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21425,"X-PROV PG",10454,"400302","Cross-Institution Postgraduate",201367,0,0,"01/01/2006","NULL"
35,1055,"HEP",1614,"40330",10456,"403302","Graduate Diploma in Economics",201368,91900,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1614,"40330",10456,"403302","Graduate Diploma in Economics",201369,91900,0,"01/01/2006","NULL"
35,1055,"HEP",1606,"40030",10556,"400301","Cross Institutional (GSM) Postgraduate",201389,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1606,"40030",10556,"400301","Cross Institutional (GSM) Postgraduate",201390,0,0,"01/01/2006","NULL"
35,1055,"HEP",1633,"41500",10579,"415001","Master of Logistic Engineering and Management",201397,80301,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1633,"41500",10579,"415001","Master of Logistic Engineering and Management",201398,80301,0,"01/01/2006","NULL"
35,1055,"HEP",1651,"5000N",10817,"5000N3","Non-Award (Science)",201460,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1651,"5000N",10817,"5000N3","Non-Award (Science)",201461,0,0,"01/01/2006","NULL"
35,1055,"HEP",1626,"40830",10922,"408301","Doctor of Business Administration",201483,80301,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1626,"40830",10922,"408301","Doctor of Business Administration",201484,80301,0,"01/01/2006","NULL"
35,1055,"HEP",1659,"50320",11015,"503202","Graduate Diploma in Forensic Science",201507,19903,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1659,"50320",11015,"503202","Graduate Diploma in Forensic Science",201508,19903,0,"01/01/2006","NULL"
35,1055,"HEP",1703,"51610",11460,"516101CL","Master of Science - Thesis and Coursework",201610,80300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1703,"51610",11460,"516101CL","Master of Science - Thesis and Coursework",201611,80300,0,"01/01/2007","NULL"
35,1055,"HEP",1695,"51560",11519,"515602","Master of Regional Development - Coursework",201630,50900,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1695,"51560",11519,"515602","Master of Regional Development - Coursework",201631,50900,0,"01/01/2006","NULL"
35,1055,"HEP",1687,"51310",11583,"513101","Graduate Diploma in Pharmaceutical Science",201642,19907,0,"30/06/2005","31/12/2005"
35,1055,"HEP",1687,"51310",11583,"513101","Graduate Diploma in Pharmaceutical Science",201643,19907,0,"01/01/2006","31/12/2006"
35,1055,"HEP",1687,"51310",11583,"513101","Graduate Diploma in Pharmaceutical Science",201644,20300,0,"01/01/2007","31/12/2007"
35,1055,"HEP",1687,"51310",11583,"513101","Graduate Diploma in Pharmaceutical Science",201645,19907,0,"01/01/2008","NULL"
35,1055,"HEP",1721,"60910",11983,"609102","Doctor of Engineering",201750,30000,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1721,"60910",11983,"609102","Doctor of Engineering",201751,30000,0,"01/01/2006","NULL"
35,1055,"HEP",1727,"70100",11985,"701002","Bachelor of Science",201754,50000,0,"01/01/2008","NULL"
35,1055,"HEP",1741,"70720",12060,"707202CL","Master of Science in Natural Resources - Research",201785,80300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",18602,"60240",46692,"602401","Graduate Certificate in Mathematical and Statistical Science",60113,10100,0,"01/01/2007","NULL"
35,1055,"HEP",21425,"X-PROV PG",52708,"9000P1","Cross-Institution Postgraduate",67470,0,0,"01/01/2007","NULL"
35,1055,"HEP",21841,"50540",56503,"505401","Master of Psychology and Graduate Diploma in Education",71888,90701,70105,"01/01/2005","NULL"
35,1055,"HEP",17144,"10310",43582,"103101","Diploma in Social Work",56242,90501,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17144,"10310",43582,"103101","Diploma in Social Work",56243,90501,0,"01/01/2007","NULL"
35,1055,"HEP",17140,"30720",43716,"307201","Master of Physical Education - Research",56451,69903,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17140,"30720",43716,"307201","Master of Physical Education - Research",56452,69903,0,"01/01/2007","NULL"
35,1055,"HEP",17121,"40420",43769,"404201AL","Master of Economics - Preliminary",56532,40100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17121,"40420",43769,"404201AL","Master of Economics - Preliminary",56533,40100,0,"01/01/2007","NULL"
35,1055,"HEP",17193,"50610",43884,"506101BL","Master of Science - Dissertation & Coursework",56702,90300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17193,"50610",43884,"506101BL","Master of Science - Dissertation & Coursework",56703,90300,0,"01/01/2007","NULL"
35,1055,"HEP",1481,"1017H",8888,"1017H2","Bachelor of Letters (Honours)",200950,90000,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1481,"1017H",8888,"1017H2","Bachelor of Letters (Honours)",200951,90000,0,"01/01/2006","NULL"
35,1055,"HEP",1463,"00030",8973,"000301","Aboriginal Pre-Law Programme",200975,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1463,"00030",8973,"000301","Aboriginal Pre-Law Programme",200976,90900,0,"01/01/2007","NULL"
35,1055,"HEP",1472,"00830",9022,"008302EDH","Doctor of Philosophy",201004,39901,0,"01/01/2007","NULL"
35,1055,"HEP",1493,"10710",9122,"107101FL","Master of Arts - Research",201036,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1493,"10710",9122,"107101FL","Master of Arts - Research",201037,90900,0,"01/01/2007","NULL"
35,1055,"HEP",1472,"00830",9273,"008301FL","Doctor of Philosophy",201092,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1472,"00830",9273,"008301FL","Doctor of Philosophy",201093,90900,0,"01/01/2007","NULL"
35,1055,"HEP",1478,"10140",9288,"101402","Bachelor of Psychology",201103,90701,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1478,"10140",9288,"101402","Bachelor of Psychology",201104,90701,0,"01/01/2006","NULL"
35,1055,"HEP",1493,"10710",9322,"107102GL","Master of Arts - Research",201118,61799,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1493,"10710",9322,"107102GL","Master of Arts - Research",201119,61799,0,"01/01/2007","NULL"
35,1055,"HEP",21425,"X-PROV PG",10160,"3000P3","Cross-Institution Postgraduate",201284,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21425,"X-PROV PG",10160,"3000P3","Cross-Institution Postgraduate",201285,0,0,"01/01/2006","NULL"
35,1055,"HEP",1594,"31400",10326,"313401","Graduate Diploma in Education",201321,70105,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1594,"31400",10326,"313401","Graduate Diploma in Education",201322,70105,0,"01/01/2007","NULL"
35,1055,"HEP",1593,"30820",10428,"308201","Doctor of Educational Psychology",201358,90701,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1593,"30820",10428,"308201","Doctor of Educational Psychology",201359,90701,0,"01/01/2006","NULL"
35,1055,"HEP",1672,"50710",11062,"507101FL","Master of Science - Research",201516,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1672,"50710",11062,"507101FL","Master of Science - Research",201517,90900,0,"01/01/2007","NULL"
35,1055,"HEP",1703,"51610",11498,"516101IL","Master of Science - Thesis and Coursework",201618,91901,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1703,"51610",11498,"516101IL","Master of Science - Thesis and Coursework",201619,91901,0,"01/01/2007","NULL"
35,1055,"HEP",1719,"60620",11545,"606201","Master of Natural Systems Engineering",201633,30000,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1719,"60620",11545,"606201","Master of Natural Systems Engineering",201634,30000,0,"01/01/2006","NULL"
35,1055,"HEP",1710,"60390",11628,"603901","Graduate Diploma in Financial Mathematics",201660,10100,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1710,"60390",11628,"603901","Graduate Diploma in Financial Mathematics",201661,10100,0,"01/01/2006","NULL"
35,1055,"HEP",1703,"51610",11713,"516101EL","Master of Science - Thesis and Coursework",201681,20100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1703,"51610",11713,"516101EL","Master of Science - Thesis and Coursework",201682,20100,0,"01/01/2007","NULL"
35,1055,"HEP",1741,"70720",11964,"707202IL","Master of Science in Natural Resources - Research",201738,50900,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1741,"70720",11964,"707202IL","Master of Science in Natural Resources - Research",201739,91901,0,"01/01/2006","NULL"
35,1055,"HEP",21876,"41130",56921,"411302","Bachelor of Economics or Commerce and Bachelor of Education",72340,70100,80000,"01/01/2005","NULL"
35,1055,"HEP",17150,"10500",43583,"105001","Master of Philosophy - Coursework",56244,90399,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17150,"10500",43583,"105001","Master of Philosophy - Coursework",56245,90399,0,"01/01/2007","NULL"
35,1055,"HEP",17169,"30110",43619,"301101","Bachelor of Education",56306,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17169,"30110",43619,"301101","Bachelor of Education",56307,70100,0,"01/01/2007","NULL"
35,1055,"HEP",17188,"50510",43883,"505101","Master of Science - Coursework",56700,90701,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17188,"50510",43883,"505101","Master of Science - Coursework",56701,90701,0,"01/01/2007","NULL"
35,1055,"HEP",17193,"50610",43885,"506101FL","Master of Science - Dissertation & Coursework",56704,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17193,"50610",43885,"506101FL","Master of Science - Dissertation & Coursework",56705,90900,0,"01/01/2007","NULL"
35,1055,"HEP",17197,"50820",44053,"508201","Doctor of Psychology",56939,90701,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17197,"50820",44053,"508201","Doctor of Psychology",56940,90701,0,"01/01/2007","NULL"
35,1055,"HEP",17184,"50410",44251,"504101FL","Master of Science - Preliminary",57170,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17184,"50410",44251,"504101FL","Master of Science - Preliminary",57171,90900,0,"01/01/2007","NULL"
35,1055,"HEP",1491,"10490",9174,"104901BL","Higher Degree by Research Preliminary - Arts",10753,90300,0,"01/01/2005","31/12/2005"
35,1055,"HEP",17102,"70430",43514,"704301BL","Master of Science in Horticulture - Preliminary",56133,90300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17102,"70430",43514,"704301BL","Master of Science in Horticulture - Preliminary",56134,90300,0,"01/01/2007","NULL"
35,1055,"HEP",17099,"70020",43546,"700202","Not for Degree (Agriculture), Postgraduate",56184,0,0,"01/01/2005","31/12/2008"
35,1055,"HEP",17099,"70020",43546,"700202","Not for Degree (Agriculture), Postgraduate",56185,0,0,"01/01/2009","NULL"
35,1055,"HEP",17184,"50410",43882,"504101IH","Master of Science - Preliminary",56698,50100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17184,"50410",43882,"504101IH","Master of Science - Preliminary",56699,50100,0,"01/01/2007","NULL"
35,1055,"HEP",17184,"50410",43980,"504101DL","Master of Science - Preliminary",56835,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17184,"50410",43980,"504101DL","Master of Science - Preliminary",56836,70100,0,"01/01/2007","NULL"
35,1055,"HEP",17203,"60350",44275,"603501","Graduate Diploma in Engineering",57204,30000,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17203,"60350",44275,"603501","Graduate Diploma in Engineering",57205,30000,0,"01/01/2007","NULL"
35,1055,"HEP",1466,"00090",8950,"000902","Not for Degree (Study Abroad)",10428,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1466,"00090",8950,"000902","Not for Degree (Study Abroad)",10429,0,0,"01/01/2006","NULL"
35,1055,"HEP",1526,"11390",9754,"103901","Graduate Diploma in Modern Languages",11548,91500,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1526,"11390",9754,"103901","Graduate Diploma in Modern Languages",11549,91500,0,"01/01/2006","NULL"
35,1055,"HEP",29559,"30520",71754,"305201","Master of Educational Leadership - Coursework",88358,70300,0,"01/01/2005","31/12/2005"
35,1055,"HEP",29559,"30520",71754,"305201","Master of Educational Leadership - Coursework",88359,70300,0,"01/01/2006","NULL"
35,1055,"HEP",33245,"2210H",75412,"2210H1","Bachelor of Laws and Bachelor of Engineering (Honours)",92547,30000,90900,"01/01/2011","NULL"
35,1055,"HEP",21850,"00840",56727,"008401","Master of Clinical Audiology and Doctor of Philosophy",72136,19901,19901,"01/01/2005","NULL"
35,1055,"HEP",17208,"60520",43945,"605201","Master of Engineering Studies - Dissertation & Coursework",56789,30900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17208,"60520",43945,"605201","Master of Engineering Studies - Dissertation & Coursework",56790,30900,0,"01/01/2007","NULL"
35,1055,"HEP",17193,"50610",44042,"506101CL","Master of Science - Dissertation & Coursework",56925,80300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17193,"50610",44042,"506101CL","Master of Science - Dissertation & Coursework",56926,80300,0,"01/01/2007","NULL"
35,1055,"HEP",66171,"413303",78974,"413303","Graduate Diploma in Human Resources and Employment Relations",96498,80303,0,"01/01/2009","NULL"
35,1055,"HEP",1491,"10490",9149,"104901GH","Higher Degree by Research Preliminary - Arts",10713,19900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1491,"10490",9149,"104901GH","Higher Degree by Research Preliminary - Arts",10714,19900,0,"01/01/2007","NULL"
35,1055,"HEP",1493,"10710",9267,"107102","Master of Arts - Research",10899,90000,0,"01/01/2006","NULL"
35,1055,"HEP",1507,"20490",9617,"204901GL","Higher Degree by Research Preliminary - Law",11359,61799,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1507,"20490",9617,"204901GL","Higher Degree by Research Preliminary - Law",11360,61799,0,"01/01/2007","NULL"
35,1055,"HEP",21847,"X-PROV UG",58075,"1000U2","Cross-Institution Undergraduate",73632,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21847,"X-PROV UG",58075,"1000U2","Cross-Institution Undergraduate",73633,0,0,"01/01/2006","NULL"
35,1055,"HEP",21425,"X-PROV PG",53010,"8000P1","Cross-Institution Postgraduate",67837,0,0,"01/01/2007","NULL"
35,1055,"HEP",17129,"40570",43484,"405701","Master of Management - Coursework",56088,80301,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17129,"40570",43484,"405701","Master of Management - Coursework",56089,80301,0,"01/01/2007","NULL"
35,1055,"HEP",17121,"40420",43569,"404201FL","Master of Economics - Preliminary",56221,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17121,"40420",43569,"404201FL","Master of Economics - Preliminary",56222,90900,0,"01/01/2007","NULL"
35,1055,"HEP",17193,"50610",44052,"506101HL","Master of Science - Dissertation & Coursework",56937,61300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17193,"50610",44052,"506101HL","Master of Science - Dissertation & Coursework",56938,61300,0,"01/01/2007","NULL"
35,1055,"HEP",17200,"51270",44054,"512702","Graduate Certificate in Regional Agric.Development Planning",56941,50000,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17200,"51270",44054,"512702","Graduate Certificate in Regional Agric.Development Planning",56942,50000,0,"01/01/2007","NULL"
35,1055,"HEP",17201,"60030",44101,"600301","Not for Degree (Medical Engineering)",57000,0,0,"01/01/2005","31/12/2008"
35,1055,"HEP",17201,"60030",44101,"600301","Not for Degree (Medical Engineering)",57001,0,0,"01/01/2009","NULL"
35,1055,"HEP",1472,"00830",9054,"008302EH","Doctor of Philosophy",10574,90305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",19877,"10151",73038,"101501","Bachelor of Social Work - Postgraduate",89822,90501,0,"01/01/2005","NULL"
35,1055,"HEP",24171,"90580",57980,"905801","Master of Health Professions Education (online)",73524,69999,0,"01/11/2022","NULL"
35,1055,"HEP",20240,"91570",52867,"915701","Master of Surgery - Coursework",67660,60103,0,"01/01/2006","NULL"
35,1055,"HEP",30554,"6104H",67775,"6104H1","Bachelor of Engineering and Bachelor of Music (Honours)",83946,30000,100101,"01/01/2010","NULL"
